hour,location,value
44,48007,84.624
45,48007,86.1
46,48007,95.694
47,48007,96.678
48,48007,77.49
49,48007,73.185
50,48007,65.928
51,48007,68.14200000000001
52,48007,60.638999999999996
53,48007,59.286
54,48007,44.28
55,48007,32.595
56,48007,30.873
57,48007,38.376
58,48007,41.205000000000005
59,48007,38.745
60,48007,47.232
61,48007,60.147
62,48007,73.923
63,48007,84.993
64,48007,90.036
65,48007,99.138
66,48007,107.133
67,48007,105.042
68,48007,99.26100000000001
69,48007,90.774
70,48007,87.576
71,48007,83.88600000000001
72,48007,62.484
73,48007,58.547999999999995
74,48007,59.286
75,48007,55.104
76,48007,47.97
77,48007,49.692
